gps:true;id=latitude,type=0;id=longitude,type=0;id=speed,type=1;id=time,type=0;id=altitude,type=0;id=accuracy,type=0
cmdDesc:010D=Vehicle speed (Speed);UnitType=MPH;Unit=1
1558062067271;010D;0.0
1558062067495;010D;0.0
1558062067797;010D;0.0
1558062068012;010D;0.0
1558062068109;gps;43.546525:-96.71132833333334:0.0:1558062069000:444.8:0.9:0.0
1558062068221;010D;0.0
1558062068443;010D;0.0
1558062068770;010D;0.0
1558062069030;010D;0.0
1558062069123;gps;43.546525:-96.71132833333334:0.0:1558062070000:444.8:0.9:0.0
1558062069283;010D;0.0
1558062069538;010D;0.0
1558062069909;010D;0.0
1558062070144;010D;0.0
1558062070145;gps;43.546525:-96.71132833333334:0.0:1558062071000:444.8:0.9:0.0
1558062070444;010D;0.0
1558062070654;010D;0.0
1558062070906;010D;0.0
1558062071102;010D;0.0
1558062071103;gps;43.546525:-96.71132833333334:0.0:1558062072000:444.8:0.9:0.0
1558062071316;010D;0.0
1558062071516;010D;0.0
1558062071758;010D;0.0
1558062071990;010D;0.0
1558062072122;gps;43.546525:-96.71132833333334:0.0:1558062073000:444.8:0.9:0.0
1558062072260;010D;0.0
1558062072744;010D;0.0
1558062073106;010D;0.0
1558062073109;gps;43.546525:-96.71132833333334:0.0:1558062074000:444.8:0.9:0.0
1558062073387;010D;0.0
1558062073715;010D;0.0
1558062073959;010D;0.0
1558062074184;gps;43.546525:-96.71132833333334:0.0:1558062075000:444.8:0.9:0.0
1558062074270;010D;0.0
1558062074559;010D;0.0
1558062074848;010D;0.0
1558062075079;010D;0.0
1558062075080;gps;43.546525:-96.71132833333334:0.0:1558062076000:444.8:0.9:0.0
1558062075271;010D;0.0
1558062075484;010D;0.0
1558062075809;010D;0.0
1558062076160;010D;0.0
1558062076161;gps;43.546525:-96.71132833333334:0.0:1558062077000:444.8:0.9:0.0
1558062076378;010D;0.0
1558062076875;010D;0.0
1558062077132;010D;0.0
1558062077134;gps;43.546525:-96.71132833333334:0.0:1558062078000:444.8:0.9:0.0
1558062077388;010D;0.0
1558062077729;010D;0.0
1558062077929;010D;0.0
1558062078062;gps;43.546525:-96.71132833333334:0.0:1558062079000:444.8:0.9:0.0
1558062078216;010D;0.0
1558062078421;010D;0.0
1558062078747;010D;0.0
1558062079086;010D;0.0
1558062079106;gps;43.546525:-96.71132833333334:0.0:1558062080000:444.8:0.9:0.0
1558062079283;010D;0.0
1558062079536;010D;0.0
1558062079830;010D;0.0
1558062080079;010D;0.0
1558062080097;gps;43.546525:-96.71132833333334:0.0:1558062081000:444.8:0.9:0.0
1558062080348;010D;0.0
1558062080558;010D;0.0
1558062080799;010D;0.0
1558062081001;010D;0.0
1558062081111;gps;43.546525:-96.71132833333334:0.0:1558062082000:444.8:0.9:0.0
1558062081205;010D;0.0
1558062081587;010D;0.0
1558062081840;010D;0.0
1558062082190;010D;0.0
1558062082191;gps;43.546525:-96.71132833333334:0.0:1558062083000:444.8:0.9:0.0
1558062082822;010D;0.0
1558062083108;gps;43.546525:-96.71132833333334:0.0:1558062084000:444.8:0.8:0.0
1558062083126;010D;0.0
1558062083424;010D;0.0
1558062083748;010D;0.0
1558062084030;010D;0.0
1558062084156;gps;43.546525:-96.71132833333334:0.0:1558062085000:444.8:0.8:0.0
1558062084320;010D;0.0
1558062084616;010D;0.0
1558062084903;010D;0.0
1558062085178;gps;43.546525:-96.71132833333334:0.0:1558062086000:444.8:0.8:0.0
1558062085202;010D;0.0
1558062085439;010D;0.0
1558062085788;010D;0.0
1558062086144;gps;43.546525:-96.71132833333334:0.0:1558062087000:444.8:0.8:0.0
1558062086158;010D;0.0
1558062086509;010D;0.0
1558062086781;010D;0.0
1558062087060;010D;0.0
1558062087177;gps;43.546525:-96.71132833333334:0.0:1558062088000:444.8:0.8:0.0
1558062087238;010D;0.0
1558062087489;010D;0.0
1558062087809;010D;0.0
1558062088020;010D;0.0
1558062088130;gps;43.546525:-96.71132833333334:0.0:1558062089000:444.8:0.8:0.0
1558062088260;010D;0.0
1558062088497;010D;0.0
1558062088731;010D;0.0
1558062089148;010D;0.0
1558062089149;gps;43.546525:-96.71132833333334:0.0:1558062090000:444.8:0.8:0.0
1558062089394;010D;0.0
1558062089591;010D;0.0
1558062089878;010D;0.0
1558062090125;010D;0.0
1558062090127;gps;43.546525:-96.71132833333334:0.0:1558062091000:444.8:0.8:0.0
1558062090464;010D;0.0
1558062090681;010D;0.0
1558062091041;010D;0.0
1558062091156;gps;43.546525:-96.71132833333334:0.0:1558062092000:444.8:0.8:0.0
1558062091285;010D;0.0
1558062091499;010D;0.0
1558062091670;010D;0.0
1558062091896;010D;0.0
1558062092139;010D;0.0
1558062092141;gps;43.546525:-96.71132833333334:0.0:1558062093000:444.8:0.9:0.0
1558062092336;010D;0.0
1558062092573;010D;0.0
1558062092826;010D;0.0
1558062093091;010D;0.0
1558062093100;gps;43.546525:-96.71132833333334:0.0:1558062094000:444.8:0.9:0.0
1558062093337;010D;0.0
1558062093550;010D;0.0
1558062093816;010D;0.0
1558062094040;010D;0.0
1558062094149;gps;43.546525:-96.71132833333334:0.0:1558062095000:444.8:0.9:0.0
1558062094266;010D;0.0
1558062094488;010D;0.0
1558062094721;010D;0.0
1558062094970;010D;0.0
1558062095084;gps;43.546525:-96.71132833333334:0.0:1558062096000:444.8:0.9:0.0
1558062095235;010D;0.0
1558062095459;010D;0.0
1558062095777;010D;0.0
1558062096019;010D;0.0
1558062096203;gps;43.546525:-96.71132833333334:0.0:1558062097000:444.8:0.9:0.0
1558062096291;010D;0.0
1558062096488;010D;0.0
1558062096749;010D;0.0
1558062097057;010D;0.0
1558062097058;gps;43.546525:-96.71132833333334:0.0:1558062098000:444.8:0.9:0.0
1558062097301;010D;0.0
1558062097497;010D;0.0
1558062097757;010D;0.0
1558062098051;010D;0.0
1558062098052;gps;43.546525:-96.71132833333334:0.0:1558062099000:444.8:0.9:0.0
1558062098295;010D;0.0
1558062098505;010D;0.0
1558062098726;010D;0.0
1558062098977;010D;0.0
1558062099101;gps;43.546525:-96.71132833333334:0.0:1558062100000:444.8:0.9:0.0
1558062099376;010D;0.0
1558062099589;010D;0.0
1558062099831;010D;0.0
1558062100117;010D;0.0
1558062100119;gps;43.546525:-96.71132833333334:0.0:1558062101000:444.8:0.9:0.0
1558062100445;010D;0.0
1558062100686;010D;0.0
1558062100909;010D;0.0
1558062101127;010D;0.0
1558062101128;gps;43.546525:-96.71132833333334:0.0:1558062102000:444.8:0.9:0.0
1558062101413;010D;0.0
1558062101661;010D;0.0
1558062102001;010D;0.0
1558062102164;gps;43.546525:-96.71132833333334:0.0:1558062103000:444.8:0.9:0.0
1558062102344;010D;0.0
1558062102624;010D;0.0
1558062102863;010D;0.0
1558062103141;010D;0.0
1558062103143;gps;43.546525:-96.71132833333334:0.0:1558062104000:444.8:0.9:0.0
1558062103405;010D;0.0
1558062103745;010D;0.0
1558062104021;010D;0.0
1558062104185;gps;43.546525:-96.71132833333334:0.0:1558062105000:444.8:0.9:0.0
1558062104350;010D;0.0
1558062104661;010D;0.0
1558062104909;010D;0.0
1558062105112;gps;43.546525:-96.71132833333334:0.0:1558062106000:444.8:0.9:0.0
1558062105245;010D;0.0
1558062105486;010D;0.0
1558062105751;010D;0.0
1558062106031;010D;0.0
1558062106032;gps;43.546525:-96.71132833333334:0.0:1558062107000:444.8:0.9:0.0
1558062106264;010D;0.0
1558062106544;010D;0.0
1558062106764;010D;0.0
1558062106986;010D;0.0
1558062107072;gps;43.546525:-96.71132833333334:0.0:1558062108000:444.8:1.1:0.0
1558062107163;010D;0.0
1558062107420;010D;0.0
1558062107822;010D;0.0
1558062108115;010D;0.0
1558062108117;gps;43.546525:-96.71132833333334:0.0:1558062109000:444.8:1.2:0.0
1558062108305;010D;0.0
1558062108543;010D;0.0
1558062108774;010D;0.0
1558062109036;010D;0.0
1558062109245;gps;43.546525:-96.71132833333334:0.0:1558062110000:444.8:1.3:0.0
1558062109338;010D;0.0
1558062109643;010D;0.0
1558062109871;010D;0.0
1558062110129;gps;43.546525:-96.71132833333334:0.0:1558062111000:444.8:1.4:0.0
1558062110459;010D;0.0
1558062110783;010D;0.0
1558062111029;010D;0.0
1558062111107;gps;43.546525:-96.71132833333334:0.0:1558062112000:444.8:1.1:0.0
1558062111239;010D;0.0
1558062111484;010D;0.0
1558062111768;010D;0.0
1558062112046;010D;0.0
1558062112156;gps;43.546525:-96.71132833333334:0.0:1558062113000:444.8:1.0:0.0
1558062112297;010D;0.0
1558062112571;010D;0.0
1558062112949;010D;0.0
1558062113086;gps;43.546525:-96.71132833333334:0.0:1558062114000:444.8:1.0:0.0
1558062113385;010D;0.0
1558062113586;010D;0.0
1558062113984;010D;0.0
1558062114157;gps;43.546525:-96.71132833333334:0.0:1558062115000:444.8:1.1:0.0
1558062114579;010D;0.0
1558062114972;010D;0.0
1558062115081;gps;43.546525:-96.71132833333334:0.0:1558062116000:444.8:1.2:0.0
1558062115265;010D;0.0
1558062115508;010D;0.0
1558062115707;010D;0.0
1558062116058;010D;0.0
1558062116184;gps;43.546525:-96.71132833333334:0.0:1558062117000:444.8:1.3:0.0
1558062116330;010D;0.0
1558062116647;010D;0.0
1558062116927;010D;0.0
1558062117222;gps;43.546525:-96.71132833333334:0.0:1558062118000:444.8:1.3:0.0
1558062117237;010D;0.0
1558062117511;010D;0.0
1558062117749;010D;0.0
1558062118091;gps;43.546525:-96.71132833333334:0.0:1558062119000:444.8:1.1:0.0
1558062118106;010D;0.0
1558062118311;010D;0.0
1558062118700;010D;0.0
1558062118983;010D;0.0
1558062119087;gps;43.546525:-96.71132833333334:0.0:1558062120000:444.8:1.0:0.0
1558062119222;010D;0.0
1558062119478;010D;0.0
1558062119796;010D;0.0
1558062120053;010D;0.0
1558062120168;gps;43.546525:-96.71132833333334:0.0:1558062121000:444.8:1.0:0.0
1558062120398;010D;0.0
1558062120682;010D;0.0
1558062121017;010D;1.0
1558062121123;gps;43.546525:-96.71132833333334:0.0:1558062122000:444.8:1.1:0.0
1558062121280;010D;4.0
1558062121590;010D;6.0
1558062121971;010D;10.0
1558062122108;gps;43.546525:-96.71132833333334:0.0:1558062123000:444.8:1.2:0.0
1558062122331;010D;13.0
1558062122583;010D;16.0
1558062122863;010D;18.0
1558062123127;gps;43.546525:-96.71132833333334:0.0:1558062124000:444.8:1.3:0.0
1558062123147;010D;19.0
1558062123385;010D;21.0
1558062123663;010D;23.0
1558062123934;010D;24.0
1558062124048;gps;43.54657:-96.71134333333333:5.1477427:1558062125000:444.3:1.4:4.7848577
1558062124152;010D;26.0
1558062124467;010D;27.0
1558062124739;010D;29.0
1558062125125;gps;43.54663666666667:-96.71134833333332:7.42394:1558062126000:444.3:1.5:7.723407
1558062125142;010D;31.0
1558062125551;010D;32.0
1558062125876;010D;34.0
1558062126248;gps;43.54672166666666:-96.71135000000001:9.452523:1558062127000:444.3:1.6:9.420446
1558062126261;010D;36.0
1558062126492;010D;38.0
1558062126762;010D;38.0
1558062127095;gps;43.546823333333336:-96.71135000000001:11.304817:1558062128000:444.3:1.6:11.026895
1558062127114;010D;40.0
1558062127478;010D;41.0
1558062127819;010D;42.0
1558062128076;gps;43.54693166666666:-96.71135000000001:12.046117:1558062129000:444.4:1.6:11.994058
1558062128090;010D;43.0
1558062128346;010D;43.0
1558062128743;010D;44.0
1558062129053;010D;44.0
1558062129247;010D;44.0
1558062129266;gps;43.54704666666667:-96.71134833333332:12.788122:1558062130000:444.6:1.6:12.495912
1558062129546;010D;45.0
1558062129826;010D;45.0
1558062130204;010D;46.0
1558062130205;gps;43.54716333333334:-96.71134666666667:12.973437:1558062131000:444.7:1.6:12.92416
1558062130496;010D;46.0
1558062130784;010D;46.0
1558062131036;010D;47.0
1558062131242;gps;43.54728333333334:-96.71134333333333:13.346095:1558062132000:444.6:1.6:13.321012
1558062131429;010D;47.0
1558062131658;010D;47.0
1558062132050;010D;48.0
1558062132051;gps;43.547405:-96.71134166666667:13.529383:1558062133000:444.6:1.6:13.310202
1558062132350;010D;48.0
1558062132591;010D;49.0
1558062132773;010D;49.0
1558062133139;010D;50.0
1558062133140;gps;43.54753000000001:-96.71134166666667:13.899365:1558062134000:444.8:1.6:13.6560955
1558062133439;010D;50.0
1558062133811;010D;51.0
1558062134102;010D;52.0
1558062134106;gps;43.54765666666667:-96.71134333333333:14.085331:1558062135000:444.6:1.7:13.776026
1558062134420;010D;52.0
1558062134708;010D;53.0
1558062135014;010D;53.0
1558062135199;gps;43.54779:-96.71134333333333:14.825991:1558062136000:444.5:1.7:14.816793
1558062135474;010D;54.0
1558062135867;010D;54.0
1558062136102;010D;54.0
1558062136105;gps;43.547929999999994:-96.71134333333333:15.567289:1558062137000:444.3:1.7:15.25122
1558062136494;010D;55.0
1558062136786;010D;55.0
1558062136965;010D;55.0
1558062137115;gps;43.548071666666665:-96.71134333333333:15.752615:1558062138000:444.3:1.7:15.252764
1558062137291;010D;55.0
1558062137560;010D;56.0
1558062137790;010D;56.0
1558062138180;010D;56.0
1558062138182;gps;43.548211666666674:-96.71134333333333:15.567289:1558062139000:444.5:1.7:15.571377
1558062138439;010D;56.0
1558062138849;010D;56.0
1558062139211;010D;56.0
1558062139222;gps;43.54835333333334:-96.71133666666668:15.761775:1558062140000:444.5:1.7:15.7865305
1558062139476;010D;56.0
1558062139723;010D;56.0
1558062140029;010D;55.0
1558062140197;gps;43.548495:-96.71133333333334:15.754905:1558062141000:444.8:1.8:15.563141
1558062140371;010D;55.0
1558062140628;010D;55.0
1558062140902;010D;55.0
1558062141063;gps;43.54863333333333:-96.71133499999999:15.382551:1558062142000:445.2:1.8:15.316074
1558062141204;010D;55.0
1558062141676;010D;55.0
1558062141941;010D;55.0
1558062142062;gps;43.54877333333334:-96.71133499999999:15.567289:1558062143000:445.6:1.8:15.452476
1558062142201;010D;55.0
1558062142459;010D;55.0
1558062142690;010D;55.0
1558062143004;010D;55.0
1558062143198;gps;43.54891333333333:-96.71133499999999:15.567289:1558062144000:445.9:1.7:15.48027
1558062143391;010D;54.0
1558062143703;010D;55.0
1558062144000;010D;55.0
1558062144229;gps;43.54905166666667:-96.71133499999999:15.381965:1558062145000:446.3:1.7:15.580127
1558062144318;010D;55.0
1558062144606;010D;55.0
1558062144895;010D;55.0
1558062145117;010D;55.0
1558062145118;gps;43.549191666666665:-96.71133166666665:15.569608:1558062146000:446.4:1.7:15.2985735
1558062145387;010D;55.0
1558062145751;010D;55.0
1558062146029;010D;55.0
1558062146032;gps;43.54932999999999:-96.71133:15.382551:1558062147000:446.9:1.7:15.417475
1558062146319;010D;56.0
1558062146615;010D;56.0
1558062146838;010D;56.0
1558062147149;010D;56.0
1558062147154;gps;43.54946833333334:-96.71132833333334:15.382551:1558062148000:447.1:1.7:15.47152
1558062147383;010D;57.0
1558062147720;010D;57.0
1558062148085;010D;57.0
1558062148086;gps;43.54961:-96.71132833333334:15.752615:1558062149000:447.4:1.7:16.016096
1558062148325;010D;57.0
1558062148586;010D;57.0
1558062148799;010D;57.0
1558062149008;010D;57.0
1558062149164;gps;43.54975666666666:-96.71133:16.309143:1558062150000:447.7:1.7:15.766971
1558062149275;010D;57.0
1558062149688;010D;57.0
1558062149874;010D;56.0
1558062150171;010D;56.0
1558062150185;gps;43.54990166666666:-96.71133166666665:16.123823:1558062151000:448.0:1.7:15.710352
1558062150397;010D;56.0
1558062150604;010D;55.0
1558062150842;010D;55.0
1558062151076;010D;54.0
1558062151077;gps;43.55004166666666:-96.71133499999999:15.569608:1558062152000:448.2:1.7:15.510639
1558062151327;010D;54.0
1558062151547;010D;53.0
1558062151776;010D;52.0
1558062152054;010D;52.0
1558062152055;gps;43.55017833333333:-96.71133333333334:15.197233:1558062153000:447.9:1.6:15.673291
1558062152234;010D;51.0
1558062152482;010D;50.0
1558062152749;010D;50.0
1558062152926;010D;49.0
1558062153024;gps;43.550304999999994:-96.71133666666668:14.087253:1558062154000:448.0:1.7:13.81463
1558062153117;010D;49.0
1558062153302;010D;49.0
1558062153524;010D;49.0
1558062153717;010D;48.0
1558062153919;010D;48.0
1558062154047;gps;43.550425:-96.71134500000001:13.360281:1558062155000:448.1:1.7:13.226817
1558062154150;010D;48.0
1558062154405;010D;48.0
1558062154619;010D;48.0
1558062154822;010D;47.0
1558062155088;010D;47.0
1558062155090;gps;43.55054166666667:-96.71136:13.028943:1558062156000:448.6:1.7:12.904086
1558062155330;010D;47.0
1558062155555;010D;46.0
1558062155797;010D;46.0
1558062156004;010D;45.0
1558062156146;gps;43.55065666666666:-96.71137333333333:12.832484:1558062157000:448.7:1.7:12.871144
1558062156274;010D;44.0
1558062156448;010D;43.0
1558062156647;010D;42.0
1558062156896;010D;41.0
1558062157170;010D;40.0
1558062157177;gps;43.55076666666667:-96.71138333333334:12.257962:1558062158000:449.1:1.7:11.678533
1558062157381;010D;38.0
1558062157586;010D;37.0
1558062157861;010D;35.0
1558062158089;010D;33.0
1558062158089;gps;43.55086333333334:-96.71138833333335:10.756393:1558062159000:448.9:1.7:10.250178
1558062158311;010D;31.0
1558062158486;010D;31.0
1558062158765;010D;29.0
1558062159005;010D;28.0
1558062159087;gps;43.55094666666667:-96.71139333333333:9.275001:1558062160000:449.7:1.7:8.494975
1558062159192;010D;27.0
1558062159420;010D;26.0
1558062159656;010D;25.0
1558062159862;010D;24.0
1558062160091;010D;22.0
1558062160092;gps;43.55101166666667:-96.71139166666666:7.228918:1558062161000:449.8:1.7:6.6867566
1558062160329;010D;21.0
1558062160630;010D;19.0
1558062160896;010D;17.0
1558062161035;gps;43.55106166666666:-96.71139:5.5613685:1558062162000:449.7:1.7:5.219798
1558062161168;010D;16.0
1558062161580;010D;14.0
1558062161760;010D;13.0
1558062161995;010D;12.0
1558062162112;gps;43.55109833333333:-96.71139:4.0771475:1558062163000:450.1:1.7:3.3400326
1558062162210;010D;10.0
1558062162391;010D;9.0
1558062162625;010D;8.0
1558062162863;010D;7.0
1558062163076;gps;43.551118333333335:-96.71138833333335:2.227951:1558062164000:449.6:1.6:1.79741
1558062163091;010D;5.0
1558062163261;010D;5.0
1558062163456;010D;4.0
1558062163630;010D;3.0
1558062163898;010D;3.0
1558062164091;gps;43.551128333333324:-96.71138833333335:1.1119493:1558062165000:449.1:1.6:0.0
1558062164115;010D;2.0
1558062164341;010D;1.0
1558062164539;010D;1.0
1558062164743;010D;0.0
1558062164970;010D;0.0
1558062165069;gps;43.55112999999999:-96.71138833333335:0.18532488:1558062166000:449.1:1.6:0.0
1558062165195;010D;0.0
1558062165446;010D;0.0
1558062165688;010D;0.0
1558062165901;010D;0.0
1558062166132;gps;43.551128333333324:-96.71138833333335:0.18532488:1558062167000:448.9:1.7:0.0
1558062166135;010D;0.0
1558062166404;010D;0.0
1558062166785;010D;0.0
1558062167016;010D;0.0
1558062167143;gps;43.551128333333324:-96.71138833333335:0.0:1558062168000:448.9:1.7:0.0
1558062167262;010D;0.0
1558062167638;010D;0.0
1558062167877;010D;0.0
1558062168070;gps;43.551128333333324:-96.71138833333335:0.0:1558062169000:448.9:1.7:0.0
1558062168188;010D;0.0
1558062168407;010D;0.0
1558062168785;010D;0.0
1558062169078;gps;43.551128333333324:-96.71138833333335:0.0:1558062170000:448.9:1.7:0.0
1558062169170;010D;0.0
1558062169552;010D;0.0
1558062169858;010D;0.0
1558062170104;010D;0.0
1558062170105;gps;43.551128333333324:-96.71138833333335:0.0:1558062171000:448.9:1.1:0.0
1558062170358;010D;0.0
1558062170878;010D;0.0
1558062171082;010D;0.0
1558062171083;gps;43.551128333333324:-96.71138833333335:0.0:1558062172000:448.9:1.0:0.0
1558062171437;010D;0.0
1558062171685;010D;0.0
1558062171959;010D;0.0
1558062172145;gps;43.551128333333324:-96.71138833333335:0.0:1558062173000:448.9:0.9:0.0
1558062172443;010D;0.0
1558062172805;010D;0.0
1558062173136;010D;0.0
1558062173148;gps;43.551128333333324:-96.71138833333335:0.0:1558062174000:448.9:0.9:0.0
1558062173409;010D;0.0
1558062173845;010D;0.0
1558062174080;010D;0.0
1558062174080;gps;43.551128333333324:-96.71138833333335:0.0:1558062175000:448.9:0.8:0.0
1558062174416;010D;0.0
1558062174819;010D;0.0
1558062175072;010D;0.0
1558062175074;gps;43.551128333333324:-96.71138833333335:0.0:1558062176000:448.9:0.8:0.0
1558062175445;010D;0.0
1558062175903;010D;0.0
1558062176058;gps;43.551128333333324:-96.71138833333335:0.0:1558062177000:448.9:0.8:0.0
1558062176141;010D;0.0
1558062176383;010D;0.0
1558062176764;010D;0.0
1558062177076;010D;0.0
1558062177077;gps;43.551128333333324:-96.71138833333335:0.0:1558062178000:448.9:0.8:0.0
1558062177455;010D;0.0
1558062177765;010D;0.0
1558062178184;010D;0.0
1558062178198;gps;43.551128333333324:-96.71138833333335:0.0:1558062179000:448.9:0.8:0.0
1558062178433;010D;0.0
1558062178657;010D;0.0
1558062179119;010D;0.0
1558062179121;gps;43.551128333333324:-96.71138833333335:0.0:1558062180000:448.9:0.8:0.0
